"country","agerange","min_age","max_age","sex","av_los","hosp_reason","icd10","reference_year","reference"
"nl","Y1-4",1,4,"M",3.9,"other lrti","J20-J22",2018,"eurostat"
"no","Y1-4",1,4,"F",2.2,"all rt","J",2018,"eurostat"
"no","Y1-4",1,4,"F",1.8,"urti/inf","J00-J11",2018,"eurostat"
"no","Y1-4",1,4,"F",3.5,"pneumonia","J12-J18",2018,"eurostat"
"no","Y1-4",1,4,"F",2.4,"other lrti","J20-J22",2018,"eurostat"
"no","Y1-4",1,4,"M",2.1,"all rt","J",2018,"eurostat"
"no","Y1-4",1,4,"M",1.7,"urti/inf","J00-J11",2018,"eurostat"
"no","Y1-4",1,4,"M",3.6,"pneumonia","J12-J18",2018,"eurostat"
"no","Y1-4",1,4,"M",2.2,"other lrti","J20-J22",2018,"eurostat"
"pl","Y1-4",1,4,"F",4.7,"all rt","J",2018,"eurostat"
"pl","Y1-4",1,4,"F",3.7,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y1-4",1,4,"F",6.2,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y1-4",1,4,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"pl","Y1-4",1,4,"M",4.5,"all rt","J",2018,"eurostat"
"pl","Y1-4",1,4,"M",3.6,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y1-4",1,4,"M",6.2,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y1-4",1,4,"M",4.5,"other lrti","J20-J22",2018,"eurostat"
"ro","Y1-4",1,4,"F",4.8,"all rt","J",2018,"eurostat"
"ro","Y1-4",1,4,"F",3.9,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y1-4",1,4,"F",5.4,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y1-4",1,4,"F",4.8,"other lrti","J20-J22",2018,"eurostat"
"ro","Y1-4",1,4,"M",4.7,"all rt","J",2018,"eurostat"
"ro","Y1-4",1,4,"M",3.9,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y1-4",1,4,"M",5.3,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y1-4",1,4,"M",4.7,"other lrti","J20-J22",2018,"eurostat"
"se","Y1-4",1,4,"F",2.8,"all rt","J",2018,"eurostat"
"se","Y1-4",1,4,"F",2.5,"urti/inf","J00-J11",2018,"eurostat"
"se","Y1-4",1,4,"F",3.5,"pneumonia","J12-J18",2018,"eurostat"
"se","Y1-4",1,4,"F",3,"other lrti","J20-J22",2018,"eurostat"
"se","Y1-4",1,4,"M",2.6,"all rt","J",2018,"eurostat"
"se","Y1-4",1,4,"M",2.3,"urti/inf","J00-J11",2018,"eurostat"
"se","Y1-4",1,4,"M",3.5,"pneumonia","J12-J18",2018,"eurostat"
"se","Y1-4",1,4,"M",2.6,"other lrti","J20-J22",2018,"eurostat"
"si","Y1-4",1,4,"F",2.8,"all rt","J",2018,"eurostat"
"si","Y1-4",1,4,"F",2.3,"urti/inf","J00-J11",2018,"eurostat"
"si","Y1-4",1,4,"F",3.4,"pneumonia","J12-J18",2018,"eurostat"
"si","Y1-4",1,4,"F",2.8,"other lrti","J20-J22",2018,"eurostat"
"si","Y1-4",1,4,"M",2.8,"all rt","J",2018,"eurostat"
"si","Y1-4",1,4,"M",2.2,"urti/inf","J00-J11",2018,"eurostat"
"si","Y1-4",1,4,"M",3.7,"pneumonia","J12-J18",2018,"eurostat"
"si","Y1-4",1,4,"M",2.8,"other lrti","J20-J22",2018,"eurostat"
"sk","Y1-4",1,4,"F",4.8,"all rt","J",2018,"eurostat"
"sk","Y1-4",1,4,"F",3.4,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y1-4",1,4,"F",6.1,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y1-4",1,4,"F",4.7,"other lrti","J20-J22",2018,"eurostat"
"sk","Y1-4",1,4,"M",4.6,"all rt","J",2018,"eurostat"
"sk","Y1-4",1,4,"M",3.2,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y1-4",1,4,"M",6,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y1-4",1,4,"M",4.4,"other lrti","J20-J22",2018,"eurostat"
"at","Y1-4",1,4,"F",2.9,"all rt","J",2018,"eurostat"
"at","Y1-4",1,4,"F",2.4,"urti/inf","J00-J11",2018,"eurostat"
"at","Y1-4",1,4,"F",4.5,"pneumonia","J12-J18",2018,"eurostat"
"at","Y1-4",1,4,"F",3.3,"other lrti","J20-J22",2018,"eurostat"
"at","Y1-4",1,4,"M",2.7,"all rt","J",2018,"eurostat"
"at","Y1-4",1,4,"M",2.3,"urti/inf","J00-J11",2018,"eurostat"
"at","Y1-4",1,4,"M",4.5,"pneumonia","J12-J18",2018,"eurostat"
"at","Y1-4",1,4,"M",2.9,"other lrti","J20-J22",2018,"eurostat"
"ie","Y1-4",1,4,"F",2.3,"all rt","J",2018,"eurostat"
"ie","Y1-4",1,4,"F",1.8,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y1-4",1,4,"F",3.4,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y1-4",1,4,"F",2.7,"other lrti","J20-J22",2018,"eurostat"
"ie","Y1-4",1,4,"M",2.1,"all rt","J",2018,"eurostat"
"ie","Y1-4",1,4,"M",1.7,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y1-4",1,4,"M",3.3,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y1-4",1,4,"M",3,"other lrti","J20-J22",2018,"eurostat"
"lt","Y1-4",1,4,"F",5.1,"all rt","J",2018,"eurostat"
"lt","Y1-4",1,4,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y1-4",1,4,"F",7.3,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y1-4",1,4,"F",5.1,"other lrti","J20-J22",2018,"eurostat"
"lt","Y1-4",1,4,"M",5,"all rt","J",2018,"eurostat"
"lt","Y1-4",1,4,"M",3.9,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y1-4",1,4,"M",7.3,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y1-4",1,4,"M",5.2,"other lrti","J20-J22",2018,"eurostat"
"lv","Y1-4",1,4,"F",4,"all rt","J",2018,"eurostat"
"lv","Y1-4",1,4,"F",3.3,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y1-4",1,4,"F",5.3,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y1-4",1,4,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"lv","Y1-4",1,4,"M",4.1,"all rt","J",2018,"eurostat"
"lv","Y1-4",1,4,"M",3.2,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y1-4",1,4,"M",5.5,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y1-4",1,4,"M",4.6,"other lrti","J20-J22",2018,"eurostat"
"rs","Y1-4",1,4,"F",5.4,"all rt","J",2018,"eurostat"
"rs","Y1-4",1,4,"F",4.6,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y1-4",1,4,"F",7,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y1-4",1,4,"F",5.4,"other lrti","J20-J22",2018,"eurostat"
"rs","Y1-4",1,4,"M",5.1,"all rt","J",2018,"eurostat"
"rs","Y1-4",1,4,"M",4.8,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y1-4",1,4,"M",7,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y1-4",1,4,"M",5.3,"other lrti","J20-J22",2018,"eurostat"
"de","Y1-4",1,4,"F",4.6,"all rt","J",2017,"eurostat"
"de","Y1-4",1,4,"F",3.4,"urti/inf","J00-J11",2017,"eurostat"
"de","Y1-4",1,4,"F",4.8,"pneumonia","J12-J18",2017,"eurostat"
"de","Y1-4",1,4,"F",3.9,"other lrti","J20-J22",2017,"eurostat"
"de","Y1-4",1,4,"M",4.4,"all rt","J",2017,"eurostat"
"de","Y1-4",1,4,"M",3.2,"urti/inf","J00-J11",2017,"eurostat"
"de","Y1-4",1,4,"M",4.8,"pneumonia","J12-J18",2017,"eurostat"
"de","Y1-4",1,4,"M",3.7,"other lrti","J20-J22",2017,"eurostat"
"is","Y1-4",1,4,"F",3.2,"all rt","J",2017,"eurostat"
"is","Y1-4",1,4,"F",1.6,"urti/inf","J00-J11",2017,"eurostat"
"is","Y1-4",1,4,"F",3.1,"pneumonia","J12-J18",2017,"eurostat"
"is","Y1-4",1,4,"F",3.8,"other lrti","J20-J22",2017,"eurostat"
"is","Y1-4",1,4,"M",3.5,"all rt","J",2017,"eurostat"
"is","Y1-4",1,4,"M",1.6,"urti/inf","J00-J11",2017,"eurostat"
"is","Y1-4",1,4,"M",3.3,"pneumonia","J12-J18",2017,"eurostat"
"is","Y1-4",1,4,"M",1.7,"other lrti","J20-J22",2017,"eurostat"
"mt","Y1-4",1,4,"F",2.5,"all rt","J",2017,"eurostat"
"mt","Y1-4",1,4,"F",2,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y1-4",1,4,"F",2.6,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y1-4",1,4,"F",5.2,"other lrti","J20-J22",2017,"eurostat"
"mt","Y1-4",1,4,"M",2.1,"all rt","J",2017,"eurostat"
"mt","Y1-4",1,4,"M",1.8,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y1-4",1,4,"M",4.7,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y1-4",1,4,"M",2.7,"other lrti","J20-J22",2017,"eurostat"
"dk","Y1-4",1,4,"F",2.1,"all rt","J",2016,"eurostat"
"dk","Y1-4",1,4,"F",1.4,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y1-4",1,4,"F",2.8,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y1-4",1,4,"F",1.6,"other lrti","J20-J22",2016,"eurostat"
"dk","Y1-4",1,4,"M",2,"all rt","J",2016,"eurostat"
"dk","Y1-4",1,4,"M",1.4,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y1-4",1,4,"M",2.3,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y1-4",1,4,"M",1.5,"other lrti","J20-J22",2016,"eurostat"
"tr","Y1-4",1,4,"F",4.1,"all rt","J",2015,"eurostat"
"tr","Y1-4",1,4,"F",3.1,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y1-4",1,4,"F",5.6,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y1-4",1,4,"F",4.2,"other lrti","J20-J22",2015,"eurostat"
"tr","Y1-4",1,4,"M",4.2,"all rt","J",2015,"eurostat"
"tr","Y1-4",1,4,"M",3.1,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y1-4",1,4,"M",5.6,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y1-4",1,4,"M",4.2,"other lrti","J20-J22",2015,"eurostat"
"gb","Y1-4",1,4,"F",2.1,"all rt","J",2016,"eurostat"
"gb","Y1-4",1,4,"F",1.4,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y1-4",1,4,"F",3.2,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y1-4",1,4,"F",2.4,"other lrti","J20-J22",2016,"eurostat"
"gb","Y1-4",1,4,"M",2.1,"all rt","J",2016,"eurostat"
"gb","Y1-4",1,4,"M",1.3,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y1-4",1,4,"M",3.4,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y1-4",1,4,"M",2.5,"other lrti","J20-J22",2016,"eurostat"
"lu","Y1-4",1,4,"F",2.7,"all rt","J",2016,"eurostat"
"lu","Y1-4",1,4,"F",2.3,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y1-4",1,4,"F",3.6,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y1-4",1,4,"F",3.2,"other lrti","J20-J22",2016,"eurostat"
"lu","Y1-4",1,4,"M",2.4,"all rt","J",2016,"eurostat"
"lu","Y1-4",1,4,"M",2.7,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y1-4",1,4,"M",2.8,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y1-4",1,4,"M",2.7,"other lrti","J20-J22",2016,"eurostat"
"pt","Y1-4",1,4,"F",3.4,"all rt","J",2015,"eurostat"
"pt","Y1-4",1,4,"F",3.7,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y1-4",1,4,"F",5,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y1-4",1,4,"F",4.1,"other lrti","J20-J22",2015,"eurostat"
"pt","Y1-4",1,4,"M",3.4,"all rt","J",2015,"eurostat"
"pt","Y1-4",1,4,"M",3.7,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y1-4",1,4,"M",5.2,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y1-4",1,4,"M",4,"other lrti","J20-J22",2015,"eurostat"
"be","Y5-9",5,9,"F",2.9,"all rt","J",2018,"eurostat"
"be","Y5-9",5,9,"F",2.7,"urti/inf","J00-J11",2018,"eurostat"
"be","Y5-9",5,9,"F",3.8,"pneumonia","J12-J18",2018,"eurostat"
"be","Y5-9",5,9,"F",2.9,"other lrti","J20-J22",2018,"eurostat"
"be","Y5-9",5,9,"M",2.7,"all rt","J",2018,"eurostat"
"be","Y5-9",5,9,"M",2.4,"urti/inf","J00-J11",2018,"eurostat"
"be","Y5-9",5,9,"M",4,"pneumonia","J12-J18",2018,"eurostat"
"be","Y5-9",5,9,"M",3,"other lrti","J20-J22",2018,"eurostat"
"ch","Y5-9",5,9,"F",2.8,"all rt","J",2018,"eurostat"
"ch","Y5-9",5,9,"F",2.9,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y5-9",5,9,"F",4.9,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y5-9",5,9,"F",2.8,"other lrti","J20-J22",2018,"eurostat"
"ch","Y5-9",5,9,"M",2.7,"all rt","J",2018,"eurostat"
"ch","Y5-9",5,9,"M",2.6,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y5-9",5,9,"M",4,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y5-9",5,9,"M",2.5,"other lrti","J20-J22",2018,"eurostat"
"cy","Y5-9",5,9,"F",3,"all rt","J",2018,"eurostat"
"cy","Y5-9",5,9,"F",2.3,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y5-9",5,9,"F",5.7,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y5-9",5,9,"F",2.9,"other lrti","J20-J22",2018,"eurostat"
"cy","Y5-9",5,9,"M",3.3,"all rt","J",2018,"eurostat"
"cy","Y5-9",5,9,"M",3.1,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y5-9",5,9,"M",5.7,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y5-9",5,9,"M",3.4,"other lrti","J20-J22",2018,"eurostat"
"cz","Y5-9",5,9,"F",6.8,"all rt","J",2018,"eurostat"
"cz","Y5-9",5,9,"F",5.9,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y5-9",5,9,"F",5.8,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y5-9",5,9,"F",12.2,"other lrti","J20-J22",2018,"eurostat"
"cz","Y5-9",5,9,"M",6.5,"all rt","J",2018,"eurostat"
"cz","Y5-9",5,9,"M",4.6,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y5-9",5,9,"M",6.1,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y5-9",5,9,"M",12.7,"other lrti","J20-J22",2018,"eurostat"
"es","Y5-9",5,9,"F",2.7,"all rt","J",2018,"eurostat"
"es","Y5-9",5,9,"F",3.4,"urti/inf","J00-J11",2018,"eurostat"
"es","Y5-9",5,9,"F",4.5,"pneumonia","J12-J18",2018,"eurostat"
"es","Y5-9",5,9,"F",3.4,"other lrti","J20-J22",2018,"eurostat"
"es","Y5-9",5,9,"M",2.6,"all rt","J",2018,"eurostat"
"es","Y5-9",5,9,"M",2.9,"urti/inf","J00-J11",2018,"eurostat"
"es","Y5-9",5,9,"M",4.7,"pneumonia","J12-J18",2018,"eurostat"
"es","Y5-9",5,9,"M",3.2,"other lrti","J20-J22",2018,"eurostat"
"fi","Y5-9",5,9,"F",2.3,"all rt","J",2018,"eurostat"
"fi","Y5-9",5,9,"F",2,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y5-9",5,9,"F",3.4,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y5-9",5,9,"F",2.2,"other lrti","J20-J22",2018,"eurostat"
"fi","Y5-9",5,9,"M",2.5,"all rt","J",2018,"eurostat"
"fi","Y5-9",5,9,"M",1.9,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y5-9",5,9,"M",3,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y5-9",5,9,"M",2,"other lrti","J20-J22",2018,"eurostat"
"fr","Y5-9",5,9,"F",2,"all rt","J",2018,"eurostat"
"fr","Y5-9",5,9,"F",2.1,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y5-9",5,9,"F",3.5,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y5-9",5,9,"F",3,"other lrti","J20-J22",2018,"eurostat"
"fr","Y5-9",5,9,"M",2,"all rt","J",2018,"eurostat"
"fr","Y5-9",5,9,"M",2.2,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y5-9",5,9,"M",3.4,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y5-9",5,9,"M",2.7,"other lrti","J20-J22",2018,"eurostat"
"hr","Y5-9",5,9,"F",4.3,"all rt","J",2018,"eurostat"
"hr","Y5-9",5,9,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y5-9",5,9,"F",5.3,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y5-9",5,9,"F",3.6,"other lrti","J20-J22",2018,"eurostat"
"hr","Y5-9",5,9,"M",4.6,"all rt","J",2018,"eurostat"
"hr","Y5-9",5,9,"M",3.8,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y5-9",5,9,"M",5.2,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y5-9",5,9,"M",3.6,"other lrti","J20-J22",2018,"eurostat"
"hu","Y5-9",5,9,"F",2.6,"all rt","J",2018,"eurostat"
"hu","Y5-9",5,9,"F",2,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y5-9",5,9,"F",5.1,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y5-9",5,9,"F",3.3,"other lrti","J20-J22",2018,"eurostat"
"hu","Y5-9",5,9,"M",2.6,"all rt","J",2018,"eurostat"
"hu","Y5-9",5,9,"M",2.3,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y5-9",5,9,"M",5,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y5-9",5,9,"M",3.5,"other lrti","J20-J22",2018,"eurostat"
"it","Y5-9",5,9,"F",3.2,"all rt","J",2018,"eurostat"
"it","Y5-9",5,9,"F",3.8,"urti/inf","J00-J11",2018,"eurostat"
"it","Y5-9",5,9,"F",5.4,"pneumonia","J12-J18",2018,"eurostat"
"it","Y5-9",5,9,"F",4.2,"other lrti","J20-J22",2018,"eurostat"
"it","Y5-9",5,9,"M",2.9,"all rt","J",2018,"eurostat"
"it","Y5-9",5,9,"M",3.7,"urti/inf","J00-J11",2018,"eurostat"
"it","Y5-9",5,9,"M",5,"pneumonia","J12-J18",2018,"eurostat"
"it","Y5-9",5,9,"M",4,"other lrti","J20-J22",2018,"eurostat"
"nl","Y5-9",5,9,"F",2.8,"all rt","J",2018,"eurostat"
"nl","Y5-9",5,9,"F",2.9,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y5-9",5,9,"F",3.6,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y5-9",5,9,"F",4.1,"other lrti","J20-J22",2018,"eurostat"
"nl","Y5-9",5,9,"M",2.7,"all rt","J",2018,"eurostat"
"nl","Y5-9",5,9,"M",2.3,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y5-9",5,9,"M",3.6,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y5-9",5,9,"M",3.7,"other lrti","J20-J22",2018,"eurostat"
"no","Y5-9",5,9,"F",3.1,"all rt","J",2018,"eurostat"
"no","Y5-9",5,9,"F",2.2,"urti/inf","J00-J11",2018,"eurostat"
"no","Y5-9",5,9,"F",3.9,"pneumonia","J12-J18",2018,"eurostat"
"no","Y5-9",5,9,"F",1.6,"other lrti","J20-J22",2018,"eurostat"
"no","Y5-9",5,9,"M",2.9,"all rt","J",2018,"eurostat"
"no","Y5-9",5,9,"M",1.6,"urti/inf","J00-J11",2018,"eurostat"
"no","Y5-9",5,9,"M",4.1,"pneumonia","J12-J18",2018,"eurostat"
"no","Y5-9",5,9,"M",2.9,"other lrti","J20-J22",2018,"eurostat"
"pl","Y5-9",5,9,"F",3.7,"all rt","J",2018,"eurostat"
"pl","Y5-9",5,9,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y5-9",5,9,"F",6.4,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y5-9",5,9,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"pl","Y5-9",5,9,"M",3.5,"all rt","J",2018,"eurostat"
"pl","Y5-9",5,9,"M",3.7,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y5-9",5,9,"M",6.2,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y5-9",5,9,"M",4.4,"other lrti","J20-J22",2018,"eurostat"
"ro","Y5-9",5,9,"F",4.5,"all rt","J",2018,"eurostat"
"ro","Y5-9",5,9,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y5-9",5,9,"F",5.4,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y5-9",5,9,"F",4.7,"other lrti","J20-J22",2018,"eurostat"
"ro","Y5-9",5,9,"M",4.4,"all rt","J",2018,"eurostat"
"ro","Y5-9",5,9,"M",4,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y5-9",5,9,"M",5.3,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y5-9",5,9,"M",4.5,"other lrti","J20-J22",2018,"eurostat"
"se","Y5-9",5,9,"F",2.5,"all rt","J",2018,"eurostat"
"se","Y5-9",5,9,"F",2.4,"urti/inf","J00-J11",2018,"eurostat"
"se","Y5-9",5,9,"F",4.3,"pneumonia","J12-J18",2018,"eurostat"
"se","Y5-9",5,9,"F",2.8,"other lrti","J20-J22",2018,"eurostat"
"se","Y5-9",5,9,"M",2.6,"all rt","J",2018,"eurostat"
"se","Y5-9",5,9,"M",2.7,"urti/inf","J00-J11",2018,"eurostat"
"se","Y5-9",5,9,"M",4.1,"pneumonia","J12-J18",2018,"eurostat"
"se","Y5-9",5,9,"M",3.3,"other lrti","J20-J22",2018,"eurostat"
"si","Y5-9",5,9,"F",3.4,"all rt","J",2018,"eurostat"
"si","Y5-9",5,9,"F",2.1,"urti/inf","J00-J11",2018,"eurostat"
"si","Y5-9",5,9,"F",3.9,"pneumonia","J12-J18",2018,"eurostat"
"si","Y5-9",5,9,"F",2.8,"other lrti","J20-J22",2018,"eurostat"
"si","Y5-9",5,9,"M",2.9,"all rt","J",2018,"eurostat"
"si","Y5-9",5,9,"M",2.2,"urti/inf","J00-J11",2018,"eurostat"
"si","Y5-9",5,9,"M",4,"pneumonia","J12-J18",2018,"eurostat"
"si","Y5-9",5,9,"M",2.8,"other lrti","J20-J22",2018,"eurostat"
"sk","Y5-9",5,9,"F",5.3,"all rt","J",2018,"eurostat"
"sk","Y5-9",5,9,"F",3.6,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y5-9",5,9,"F",6.2,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y5-9",5,9,"F",4.4,"other lrti","J20-J22",2018,"eurostat"
"sk","Y5-9",5,9,"M",5.1,"all rt","J",2018,"eurostat"
"sk","Y5-9",5,9,"M",3.2,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y5-9",5,9,"M",5.9,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y5-9",5,9,"M",4.3,"other lrti","J20-J22",2018,"eurostat"
"at","Y5-9",5,9,"F",2.6,"all rt","J",2018,"eurostat"
"at","Y5-9",5,9,"F",2.3,"urti/inf","J00-J11",2018,"eurostat"
"at","Y5-9",5,9,"F",4.9,"pneumonia","J12-J18",2018,"eurostat"
"at","Y5-9",5,9,"F",3,"other lrti","J20-J22",2018,"eurostat"
"at","Y5-9",5,9,"M",2.6,"all rt","J",2018,"eurostat"
"at","Y5-9",5,9,"M",2.4,"urti/inf","J00-J11",2018,"eurostat"
"at","Y5-9",5,9,"M",4.7,"pneumonia","J12-J18",2018,"eurostat"
"at","Y5-9",5,9,"M",2.6,"other lrti","J20-J22",2018,"eurostat"
"ie","Y5-9",5,9,"F",2.1,"all rt","J",2018,"eurostat"
"ie","Y5-9",5,9,"F",1.8,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y5-9",5,9,"F",4.5,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y5-9",5,9,"F",3.3,"other lrti","J20-J22",2018,"eurostat"
"ie","Y5-9",5,9,"M",2.7,"all rt","J",2018,"eurostat"
"ie","Y5-9",5,9,"M",3,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y5-9",5,9,"M",4.1,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y5-9",5,9,"M",2.8,"other lrti","J20-J22",2018,"eurostat"
"lt","Y5-9",5,9,"F",5.2,"all rt","J",2018,"eurostat"
"lt","Y5-9",5,9,"F",4.3,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y5-9",5,9,"F",8.3,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y5-9",5,9,"F",5.9,"other lrti","J20-J22",2018,"eurostat"
"lt","Y5-9",5,9,"M",5.1,"all rt","J",2018,"eurostat"
"lt","Y5-9",5,9,"M",4.2,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y5-9",5,9,"M",8.4,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y5-9",5,9,"M",5.7,"other lrti","J20-J22",2018,"eurostat"
"lv","Y5-9",5,9,"F",3.9,"all rt","J",2018,"eurostat"
"lv","Y5-9",5,9,"F",3.5,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y5-9",5,9,"F",5.6,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y5-9",5,9,"F",4.4,"other lrti","J20-J22",2018,"eurostat"
"lv","Y5-9",5,9,"M",4,"all rt","J",2018,"eurostat"
"lv","Y5-9",5,9,"M",3.6,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y5-9",5,9,"M",5.7,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y5-9",5,9,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"rs","Y5-9",5,9,"F",5.1,"all rt","J",2018,"eurostat"
"rs","Y5-9",5,9,"F",4.9,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y5-9",5,9,"F",7.6,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y5-9",5,9,"F",6.5,"other lrti","J20-J22",2018,"eurostat"
"rs","Y5-9",5,9,"M",5,"all rt","J",2018,"eurostat"
"rs","Y5-9",5,9,"M",4.6,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y5-9",5,9,"M",7.6,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y5-9",5,9,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"de","Y5-9",5,9,"F",7.7,"all rt","J",2017,"eurostat"
"de","Y5-9",5,9,"F",5.8,"urti/inf","J00-J11",2017,"eurostat"
"de","Y5-9",5,9,"F",5,"pneumonia","J12-J18",2017,"eurostat"
"de","Y5-9",5,9,"F",5.7,"other lrti","J20-J22",2017,"eurostat"
"de","Y5-9",5,9,"M",7.8,"all rt","J",2017,"eurostat"
